sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,0,total_valid_votes,rejected_votes,total,tendered_votes
58,11,58,0,121,36,179,0,0,0,2,452,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,798,0,801,0
59,11,59,0,153,35,154,2,0,0,1,388,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,738,0,738,0
60,11,60,0,151,44,272,1,0,0,1,472,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,2,947,0,949,0
61,11,61,0,179,32,176,0,0,0,0,525,2,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,2,0,2,1,0,1,0,0,2,928,0,930,0
62,11,62,0,175,36,220,0,0,0,2,510,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,954,0,955,0
63,11,63,0,114,42,221,1,0,1,4,592,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,9,0,0,0,0,0,0,0,0,2,990,0,992,0
64,11,64,0,151,43,181,0,0,0,0,444,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,826,0,831,0
65,11,65,0,111,20,140,0,0,0,0,435,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,2,1,0,0,0,1,1,0,2,718,0,720,0
66,11,66,0,91,56,172,2,0,0,2,432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,758,0,760,0
67,11,67,0,123,36,181,0,1,0,2,401,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,752,0,752,0
68,11,68,0,86,37,157,1,0,0,1,543,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,833,0,834,0
69,11,69,0,157,17,228,0,0,0,0,420,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,826,0,828,0
70,11,70,0,130,20,245,1,0,0,2,526,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,927,0,928,0
71,11,71,0,113,36,298,0,0,0,0,430,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,886,0,887,0
72,11,72,0,121,35,293,0,1,0,0,471,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,923,0,924,0
73,11,73,0,100,17,136,0,0,0,1,234,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,492,0,498,0
74,11,74,0,114,28,138,0,0,1,1,282,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,570,0,573,0
75,11,75,0,132,31,170,1,0,0,1,436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,773,0,774,0
76,11,76,0,130,31,216,0,0,0,0,529,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,3,914,0,917,0
77,11,77,0,97,26,206,1,0,0,2,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,699,0,703,0
